FungalSeqID,SiteId,SeqSampleNum,FireName,Library,Timepoint,Date,Latitude,Longitude,Elevation,Aspect,AspectDegrees,SampleType,SampleDepth,Plot,Subplot,Treatment,BAERsbs,AshSeverity,InitialAshDepth,TSFdays,TSFweeks,TSFmonths,AvgSolarRad,AvgWind,AvgAirTemp,AvgMeanFueTemp,AvgPerMeanHumid,TotPrecip,AvgPrecipitation
F232HolyCNF6ET7,CNF6ET7,232,Holy,Lib3,T7,3/19/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6E,Burned,Moderate,High,11.8,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F233HolyCNF6ST7,CNF6ST7,233,Holy,Lib3,T7,3/19/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6S,Burned,Moderate,High,5.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F234HolyCNF6WT7,CNF6WT7,234,Holy,Lib3,T7,3/19/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6W,Burned,Moderate,Moderate,2,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F235HolyCNF5WT7,CNF5WT7,235,Holy,Lib3,T7,3/19/18,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5W,Burned,Moderate,High,7.8,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F236HolyCNF5ST7,CNF5ST7,236,Holy,Lib3,T7,3/19/18,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5S,Burned,Moderate,High,8.3,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F238HolyCNF5NT7,CNF5NT7,238,Holy,Lib3,T7,3/19/18,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5N,Burned,Moderate,High,5.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F239HolyCNF5ET7,CNF5ET7,239,Holy,Lib3,T7,3/19/18,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5E,Burned,Moderate,High,4.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F240HolyCNF4NT7,CNF4NT7,240,Holy,Lib3,T7,3/19/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4N,Burned,Moderate,Low,0.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F241HolyCNF4ET7,CNF4ET7,241,Holy,Lib3,T7,3/19/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4E,Burned,Moderate,High,4.7,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F242HolyCNF4ST7,CNF4ST7,242,Holy,Lib3,T7,3/19/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4S,Burned,Moderate,Moderate,2.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F243HolyCNF4WT7,CNF4WT7,243,Holy,Lib3,T7,3/19/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4W,Burned,Moderate,Moderate,3,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F244HolyCNF3NT7,CNF3NT7,244,Holy,Lib3,T7,3/19/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3N,Burned,Moderate,High,4.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F245HolyCNF3ET7,CNF3ET7,245,Holy,Lib3,T7,3/19/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3E,Burned,Moderate,High,4,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F246HolyCNF3ST7,CNF3ST7,246,Holy,Lib3,T7,3/19/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3S,Burned,Moderate,Low,1.3,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F247HolyCNF3WT7,CNF3WT7,247,Holy,Lib3,T7,3/19/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3W,Burned,Moderate,Moderate,2,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F248HolyCNF2NT7,CNF2NT7,248,Holy,Lib3,T7,3/19/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2N,Burned,Moderate,High,6,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F249HolyCNF2ET7,CNF2ET7,249,Holy,Lib3,T7,3/19/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2E,Burned,Moderate,High,4,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F250HolyCNF2ST7,CNF2ST7,250,Holy,Lib3,T7,3/19/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2S,Burned,Moderate,High,6,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F251HolyCNF2WT7,CNF2WT7,251,Holy,Lib3,T7,3/19/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2W,Burned,Moderate,High,6,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F252HolyCNF1NT7,CNF1NT7,252,Holy,Lib3,T7,3/19/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1N,Burned,Moderate,High,7,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F253HolyCNF1ET7,CNF1ET7,253,Holy,Lib3,T7,3/19/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1E,Burned,Moderate,Low,1,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F254HolyCNF1ST7,CNF1ST7,254,Holy,Lib3,T7,3/19/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1S,Burned,Moderate,High,7.5,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F255HolyCNF1WT7,CNF1WT7,255,Holy,Lib3,T7,3/19/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1W,Burned,Moderate,High,4,187,25,6,4.88,3.9,11.4,12.1,69,77,2.482258065
F257HolyCNF1NT8,CNF1NT8,257,Holy,Lib3,T8,6/26/19,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1N,Burned,Moderate,High,7,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F258HolyCNF1ET8,CNF1ET8,258,Holy,Lib3,T8,6/26/19,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1E,Burned,Moderate,Low,1,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F259HolyCNF1ST8,CNF1ST8,259,Holy,Lib3,T8,6/26/19,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1S,Burned,Moderate,High,7.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F260HolyCNF1WT8,CNF1WT8,260,Holy,Lib3,T8,6/26/19,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1W,Burned,Moderate,High,4,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F261HolyCNF2NT8,CNF2NT8,261,Holy,Lib3,T8,6/26/19,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2N,Burned,Moderate,High,6,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F262HolyCNF2ET8,CNF2ET8,262,Holy,Lib3,T8,6/26/19,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2E,Burned,Moderate,High,4,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F263HolyCNF2ST8,CNF2ST8,263,Holy,Lib3,T8,6/26/19,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2S,Burned,Moderate,High,6,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F264HolyCNF2WT8,CNF2WT8,264,Holy,Lib3,T8,6/26/19,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2W,Burned,Moderate,High,6,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F265HolyCNF3NT8,CNF3NT8,265,Holy,Lib3,T8,6/26/19,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3N,Burned,Moderate,High,4.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F266HolyCNF3ET8,CNF3ET8,266,Holy,Lib3,T8,6/26/19,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3E,Burned,Moderate,High,4,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F267HolyCNF3ST8,CNF3ST8,267,Holy,Lib3,T8,6/26/19,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3S,Burned,Moderate,Low,1.3,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F268HolyCNF3WT8,CNF3WT8,268,Holy,Lib3,T8,6/26/19,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3W,Burned,Moderate,Moderate,2,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F269HolyCNF4NT8,CNF4NT8,269,Holy,Lib3,T8,6/26/19,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4N,Burned,Moderate,Low,0.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F270HolyCNF4ET8,CNF4ET8,270,Holy,Lib3,T8,6/26/19,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4E,Burned,Moderate,High,4.7,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F271HolyCNF4ST8,CNF4ST8,271,Holy,Lib3,T8,6/26/19,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4S,Burned,Moderate,Moderate,2.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F272HolyCNF4WT8,CNF4WT8,272,Holy,Lib3,T8,6/26/19,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4W,Burned,Moderate,Moderate,3,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F273HolyCNF5NT8,CNF5NT8,273,Holy,Lib3,T8,6/26/19,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5N,Burned,Moderate,High,5.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F274HolyCNF5ET8,CNF5ET8,274,Holy,Lib3,T8,6/26/19,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5E,Burned,Moderate,High,4.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F275HolyCNF5ST8,CNF5ST8,275,Holy,Lib3,T8,6/26/19,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5S,Burned,Moderate,High,8.3,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F276HolyCNF5WT8,CNF5WT8,276,Holy,Lib3,T8,6/26/19,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5W,Burned,Moderate,High,7.8,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F278HolyCNF6NT8,CNF6NT8,278,Holy,Lib3,T8,6/26/19,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6N,Burned,Moderate,Moderate,1.9,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F279HolyCNF6ET8,CNF6ET8,279,Holy,Lib3,T8,6/26/19,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6E,Burned,Moderate,High,11.8,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F280HolyCNF6ST8,CNF6ST8,280,Holy,Lib3,T8,6/26/19,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6S,Burned,Moderate,High,5.5,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F281HolyCNF6WT8,CNF6WT8,281,Holy,Lib3,T8,6/26/19,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6W,Burned,Moderate,Moderate,2,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F282HolyCNF7NT8,CNF7NT8,282,Holy,Lib3,T8,6/26/19,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7N,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F283HolyCNF7ET8,CNF7ET8,283,Holy,Lib3,T8,6/26/19,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7E,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F284HolyCNF7ST8,CNF7ST8,284,Holy,Lib3,T8,6/26/19,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7S,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F285HolyCNF7WT8,CNF7WT8,285,Holy,Lib3,T8,6/26/19,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7W,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F286HolyCNF8NT8,CNF8NT8,286,Holy,Lib3,T8,6/26/19,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8N,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F287HolyCNF8ET8,CNF8ET8,287,Holy,Lib3,T8,6/26/19,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8E,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F288HolyCNF8ST8,CNF8ST8,288,Holy,Lib3,T8,6/26/19,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8S,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F289HolyCNF8WT8,CNF8WT8,289,Holy,Lib3,T8,6/26/19,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8W,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F290HolyCNF9NT8,CNF9NT8,290,Holy,Lib3,T8,6/26/19,33.66779901,-117.455492,1240,Southeast,-,Soil,10,CNF09,9N,Unburned,Unburned,Unburned,0,286,39,9,7.46,2.9,19,22.4,72,2,0.075
F58HolyCNF4NbT5,CNF4NT5,59,Holy,Lib1,T5,12/17/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4N,Burned,Moderate,Low,0.5,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F59HolyCNF4EbT5,CNF4ET5,60,Holy,Lib1,T5,12/17/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4E,Burned,Moderate,High,4.7,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F60HolyCNF4SbT5,CNF4ST5,61,Holy,Lib1,T5,12/17/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4S,Burned,Moderate,Moderate,2.5,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F61HolyCNF4WbT5,CNF4WT5,61,Holy,Lib1,T5,12/17/18,33.68456097,-117.457109,1260,Southeast,120,Soil,10,CNF04,4W,Burned,Moderate,Moderate,3,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F62HolyCNF3WbT5,CNF3WT5,62,Holy,Lib1,T5,12/17/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3W,Burned,Moderate,Moderate,2,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F63HolyCNF3EbT5,CNF3ET5,63,Holy,Lib1,T5,12/17/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3E,Burned,Moderate,High,4,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F64HolyCNF3SbT5,CNF3ST5,64,Holy,Lib1,T5,12/17/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3S,Burned,Moderate,Low,1.3,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F65HolyCNF3NbT5,CNF3NT5,65,Holy,Lib1,T5,12/17/18,33.69325502,-117.466555,1237,Southwest,222,Soil,10,CNF03,3N,Burned,Moderate,High,4.5,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F66HolyCNF6NbT5,CNF6NT5,66,Holy,Lib1,T5,12/17/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6N,Burned,Moderate,Moderate,1.9,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F67HolyCNF6EbT5,CNF6ET5,67,Holy,Lib1,T5,12/17/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6E,Burned,Moderate,High,11.8,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F68HolyCNF6SbT5,CNF6ST5,68,Holy,Lib1,T5,12/17/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6S,Burned,Moderate,High,5.5,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F69HolyCNF6WbT5,CNF6WT5,69,Holy,Lib1,T5,12/17/18,33.67167497,-117.458871,1285,Southwest,212,Soil,10,CNF06,6W,Burned,Moderate,Moderate,2,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F6HolyCNF5ET2,CNF5ET2,6,Holy,Lib3,T2,10/8/18,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5E,Burned,Moderate,High,4.5,25,3,0.8,4.48,3.2,18.9,19,50,21,0.679677419
F70HolyCNF7NbT5,CNF7NT5,70,Holy,Lib1,T5,12/17/18,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7N,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F71HolyCNF7SbT5,CNF7ST5,71,Holy,Lib1,T5,12/17/18,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7S,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F72HolyCNF7WbT5,CNF7WT5,72,Holy,Lib1,T5,12/17/18,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7W,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F73HolyCNF7EbT5,CNF7ET5,73,Holy,Lib1,T5,12/17/18,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7E,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F75HolyCNF9NbT5,CNF9NT5,75,Holy,Lib1,T5,12/17/18,33.66779901,-117.455492,1240,Southeast,-,Soil,10,CNF09,9N,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F76HolyCNF9EbT5,CNF9ET5,76,Holy,Lib1,T5,12/17/18,33.66779901,-117.455492,1240,Southeast,-,Soil,10,CNF09,9E,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F77HolyCNF9SbT5,CNF9ST5,77,Holy,Lib1,T5,12/17/18,33.66779901,-117.455492,1240,Southeast,-,Soil,10,CNF09,9S,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F78HolyCNF9WbT5,CNF9WT5,78,Holy,Lib1,T5,12/17/18,33.66779901,-117.455492,1240,Southeast,-,Soil,10,CNF09,9W,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F79HolyCNF8NbT5,CNF8NT5,79,Holy,Lib1,T5,12/17/18,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8N,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F80HolyCNF8WbT5,CNF8WT5,80,Holy,Lib1,T5,12/17/18,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8W,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F81HolyCNF8SbT5,CNF8ST5,81,Holy,Lib1,T5,12/17/18,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8S,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F82HolyCNF8EbT5,CNF8ET5,82,Holy,Lib1,T5,12/17/18,33.66813001,-117.45604,1250,Southwest,221,Soil,10,CNF08,8E,Unburned,Unburned,Unburned,0,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F83HolyCNF2NbT5,CNF2NT5,83,Holy,Lib1,T5,12/17/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2N,Burned,Moderate,High,6,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F84HolyCNF2EbT5,CNF2ET5,84,Holy,Lib1,T5,12/17/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2E,Burned,Moderate,High,4,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F85HolyCNF2SbT5,CNF2ST5,85,Holy,Lib1,T5,12/17/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2S,Burned,Moderate,High,6,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F86HolyCNF2WbT5,CNF2WT5,86,Holy,Lib1,T5,12/17/18,33.69537304,-117.471397,1260,Southwest,242,Soil,10,CNF02,2W,Burned,Moderate,High,6,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F87HolyCNF1NbT5,CNF1NT5,87,Holy,Lib1,T5,12/17/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1N,Burned,Moderate,High,7,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F88HolyCNF1EbT5,CNF1ET5,88,Holy,Lib1,T5,12/17/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1E,Burned,Moderate,Low,1,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F89HolyCNF1SbT5,CNF1ST5,89,Holy,Lib1,T5,12/17/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1S,Burned,Moderate,High,7.5,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F8HolyCNF5WT2,CNF5WT2,8,Holy,Lib3,T2,10/8/18,33.67808503,-117.457193,1195,West,260,Soil,10,CNF05,5W,Burned,Moderate,High,7.8,25,3,0.8,4.48,3.2,18.9,19,50,21,0.679677419
F90HolyCNF1WbT5,CNF1WT5,90,Holy,Lib1,T5,12/17/18,33.69009898,-117.463133,1228,Sourh,200,Soil,10,CNF01,1W,Burned,Moderate,High,4,95,13,3,2.88,3.6,12,11.4,50,51,1.63
F91HolyCNF7NbT4,CNF7NT4,91,Holy,Lib1,T4,11/19/18,33.67135101,-117.458591,1283,Southwest,232,Soil,10,CNF07,7N,Unburned,Unburned,Unburned,0,67,9,2,3.62,4,15.7,15.3,41,59,1.972666667
